Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,COALINDIA.NS,DIVISLAB.NS,GOLDBEES.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICILIQ.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,NIFTYBEES.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2020-01-16,0.015697181525996973,-0.0038541073853487484,-0.012059545034423746,0.003089800246938612,0.012931491268091566,-0.01314244835736611,-0.010355293121225406,0.017548545941297844,-0.0014265117874148192,-0.004196685167464076,0.0026474504551103895,0.013652208658771592,0.0028942500835982266,0.0,-0.0007165197405447632,-0.006806719236804315,0.01548705982177645,-0.003248680792139469,-0.002712991697039868,0.03329018559621266,-0.0007632306611641271,-0.019378221200429313,-0.0012034182522047132,0.011325512173734342,0.00921998854427808,-0.0029299606298971437,0.0,-0.013975597311977173,0.005343609395174864,-0.015468775044478744,0.006794076678476424,-0.0075779306008706415,0.008861983081277947
2020-01-17,0.038181626780089406,-0.002779207605299705,0.0035265023390829153,0.002724957997302546,0.05518051414481806,-0.017106998009321472,-0.011177118312985845,0.002290632762794065,-0.0014285496303013678,0.009355395621331697,-0.007377842928479317,0.005392272463730308,-0.009494759240783024,1.0096949988991355e-05,0.0011082004109566057,-0.003323034656748658,-0.002027543856240599,-0.011445479564549,0.007705097251205162,0.0055063435602145105,0.002138864651012984,-0.0020586125811903333,0.007228775339073623,0.00483583841238211,0.02802525581338644,-0.016393284980165568,0.012359514815337924,-0.001265499011799509,-0.00879929364632781,-0.005620406596219207,-0.0034787997282860195,0.0032198161530390124,0.002595401852735879
2020-01-20,-0.008099737569285392,0.010218407966156473,-0.017164505098889893,-0.018703815441488136,0.017298215867440403,0.0071602060006186186,-0.03246761491388794,-0.005963106477972491,0.008011409819303372,-0.0159484236748918,-0.01819031799653703,0.0012377314615177326,0.00526263010037975,-1.0096848041540873e-05,0.0007814677805799697,0.008126732043848506,-0.0472293001920191,0.00414044387257495,-0.00938145248731026,-0.001437675786806314,-0.010747798123863395,-0.024339834296077,-0.01993612629639796,0.03672741965849036,-0.030771672124769833,-0.012578583646198016,-0.01132869585051044,-0.011657358962438802,-0.021968552726082224,-0.00032119535415831013,-0.000757117467808377,-0.004256973538328657,-0.012345743825487476
2020-01-21,-0.010152341231299156,-0.020554371469186483,-0.013201381552659375,-0.0033714279072828424,0.005995602784811593,0.014655983774550574,0.004971355940195155,-0.01120503934604411,-0.002838446648323334,-0.008824781462509979,-0.008406970917692935,-0.0036116598472383243,-0.007104684267737471,0.0,-0.007742945962139869,-0.014262270101393248,0.004450233628751743,-0.005536079652023074,-0.019725963996594986,-0.008853970163521963,-0.003929684940922495,-0.009302320704509315,-0.0012205541208449855,-0.01978993311433852,0.001011493670088237,-0.000955343032399969,-0.004561080172864274,-0.018461599793017203,0.0003228260203278488,0.000899525601857798,-0.009807577370876563,0.0035590049655873646,-0.003628959690628375
2020-01-22,0.007357872860744852,-0.017396140971029928,-0.006967747308947558,0.0008698861690328297,0.005373744352804799,-0.018109094865239372,-0.050704873197971234,-0.008365439472448055,0.0045545073312658335,0.011300234796849384,-0.0028127637445023446,-0.0018001649350135596,-0.015441210806772188,1.0096949988991355e-05,0.010098351526744986,-0.0016774631538413187,-0.02436765401027885,-0.006257918472994728,-0.02287509763965001,0.017535338134773593,-0.005724495000436147,-0.04268039059931017,-0.05173092037918536,-0.002741641329373601,-0.0003586026561218647,0.007809674786307674,-0.0024585946565445216,-0.030302966558167888,0.01651257009812479,-0.00019256912850429408,0.0012327100443612071,-0.0014719973507840711,-0.005058706192640927
2020-01-23,0.01637902432795557,-0.0017703476173595023,0.0145945199932489,-0.003959213892545166,0.017784227029637556,0.02975070055761564,-0.005992613914888034,0.02280127656181663,-0.0022669829690904475,0.014052457376273697,0.0032235373977886894,0.0025344449555135817,0.00927607608854486,-1.0096848041540873e-05,0.018371954080501407,-0.0006300043227165375,0.01283490921087349,0.029439086894876842,0.0016115640930436381,9.651954674838592e-06,0.006068612671787488,0.01203744044105437,0.01202726651970365,0.009497556240825045,-0.004238975918028354,0.022299773532227674,0.00795414433725572,0.015086182801019143,-0.004972881889648173,-0.012584372045375991,0.02246004156090664,0.011045472134125545,0.011592393556542957
2020-01-24,0.000653268510269811,0.006024329801246564,0.019917064040962718,0.01665131266986397,0.0011459136265412617,-0.006183259537309804,0.016775862457260704,0.006877712026704286,0.005396263741740404,0.018008350355014136,-0.00024086589142857662,0.008167591556427878,0.011654428535691652,0.0,-0.002040105188295338,0.0010508584160138223,0.023103129305975134,0.020190449864581295,-0.0026094462180782374,0.013290197278224891,0.006186706881618376,0.011013191797096589,0.0046689980929779384,-0.024758581482368203,-0.003471219786615354,0.0026300280828996936,-0.004557024707762092,-0.01008503017922413,-0.0034461800705876122,0.02386360252239106,0.019724169312609785,0.025704689605020148,-0.0004036603672217254
2020-01-27,0.0034820477160857344,0.0008674835811071091,0.003864932003688315,-0.007188012888982298,-0.01878879329972105,0.0035399373405251566,-0.0030935309250683662,0.004108916237918203,0.012711777651004397,-0.005512687079057388,-0.025190036661714044,-0.005955343454076001,0.006368890292363094,1.0096949988991355e-05,-0.00594060145057107,-0.01490662210487681,-0.014973128526613033,-0.007798611532284561,0.0028546869735430747,-0.005677306556160389,-0.010606447439388544,-0.013943341611163174,-0.009294508420429337,-0.02005588481746079,-0.009858374188268293,-0.024224727082703956,0.001339788164492317,-0.023056257527428903,-0.006480565100034585,0.005334862540008256,-0.011442659934663868,0.007366423967346325,-0.009087193780425662
2020-01-28,-0.002819321606377656,-0.005172371044009361,-0.00418782064979506,0.011682548447212504,-0.04500390768339557,0.02822014706534315,-0.021722315422991967,0.014804290138271448,-0.0036261439037943433,-0.004798810733961156,0.008242827970336597,-0.00036370847418720764,-0.016845102731383066,-1.0096848041540873e-05,-0.00012837991873448917,-0.016410812342244507,0.0047579785358720095,-0.0014458801148964362,-0.02122728063302115,-0.015919653117372645,-0.004893883670724519,-0.009721519909214549,-0.00554368974357955,-0.013212393885787765,-0.023099155325385867,-0.0034787965888777306,0.010035831494448644,-0.033479554008243206,0.006684423725704214,0.003474353183352985,-0.015488541623436825,-0.014518152825127029,-0.005298610899200584
2020-01-29,0.010439327216547278,0.010033176198337657,-0.0025775229893584273,0.04889621095008145,-0.0020356686055765794,-0.003950417468563838,0.01004503811483115,0.007474092050811398,-0.0030795242607049023,0.012303703366465468,0.010341681651974577,0.006599862315797456,-0.0030291702575079293,0.0,0.015038741557891866,0.025568682683509758,0.00885585660816246,0.014146239084299461,0.0018936339522352963,0.029195574034190708,0.005152134050540047,0.010263235061917841,0.009005048520657422,0.010238843620214988,0.00550372531597243,0.004284350825544125,-0.0061822475214132755,0.06785914183821218,-0.013348566190070632,0.012464654167654743,-0.007364104054945031,-0.008863055374993767,0.01106330488870233
2020-01-30,-0.0034438908597228535,0.004479872062339352,-0.005916295832781859,-0.012378389696977021,-0.0009178742463847867,-0.01962230879748028,-0.016226318332488776,-0.0010962271344528984,0.00898623109630603,-0.0016422913096409975,-0.007929701531129596,-0.00776195545746261,0.010634309033912492,0.0,-0.01139688850964149,-0.010986525033570338,-0.007437031868803401,0.003294928107541617,0.0014479902307629189,-0.021803430738026597,-0.007921689084976369,0.003975289877173882,-0.017424417199279674,0.010395108328027147,-0.024394490050183126,-0.01817026647752329,-0.017773895556748687,-0.009837897484672897,-0.007774110690296765,-0.015917509340365177,-0.005858989095052669,-0.017993910774215194,-0.024518800696941123
2020-01-31,-0.008855238787728426,-0.005180038261525244,-0.0021891899477732846,0.0003666300318387883,0.013576955180250039,-0.02704141070420174,-0.03325365179512041,-0.003496367677499279,-0.0016699519282322717,-0.02706278587860622,0.00020379938051218183,-0.011588292459410954,-0.012307425474152756,0.002572409968541356,-0.006084419324440149,0.00469970333720493,0.03899892055048548,-0.0006567042432236159,-0.015234249227197627,-0.010395753841152433,-0.004462186506626331,-0.007039273742988739,-0.05752616829042623,-0.03883745744119993,-0.022233703334494925,0.02494359548636149,-0.01764326701139829,-0.05155744517066296,-0.027504367781619243,0.006634335828062943,0.007207948060015346,-0.015581849622455346,-0.016202660959863113
2020-02-03,-0.03726313356309163,0.04009674495988569,-0.02790331887520847,-0.0015002734106938087,0.027394497925164574,0.007331245488560789,-0.016785709351643363,0.010474836454716696,0.0011151635550172845,-0.020797808353138825,-0.027317965947033285,0.07113165281768374,-0.019214294419552802,0.0,-0.011018550750570899,-0.11715924320677695,-0.009162072711508262,-0.060359446629902,0.014146269772581821,0.061301161302930174,-0.02162459730750821,-0.023039316193663173,-0.05048171853705452,0.0026760272064862978,-0.01852442146118849,-0.06390327900861192,-0.03856765097936976,-0.07219703841197489,0.011279143591245377,-0.004330857770354801,-0.001136527923906061,-0.010291784447753693,0.002533709972913689
2020-02-04,0.0205975956218285,0.012663044981136684,0.008533625129631739,0.036679810991941064,0.01735124733388993,0.03953932710868968,0.021550502832270224,-0.0058041234059788005,-0.009189585568355363,0.01277811285613506,0.031019521550952556,-0.010716069914167736,0.02957996693531051,0.0,0.026648301468445323,0.03877648441229398,0.013154399222174762,0.003963943012494697,0.026856638872932104,0.009483976622445267,0.018726907774832435,0.01587315318856719,0.026099477421371642,0.037363216693484747,0.029520077502104947,0.027339711663726174,0.019398880476252378,0.011290822268171352,0.0024973529105067893,0.022631319577311793,0.07535397948742828,0.02370365724295076,0.012005068044235179
2020-02-05,0.047904153964300145,-0.009411538946801468,0.012657440762190664,0.001980420407730943,0.02784733572993292,0.0484849725591876,-0.017807974131834103,0.0006882628216779985,-0.007588545358870991,0.01551611635980521,0.012075077613460383,0.0021802278772888872,0.015636777502483046,0.0,-0.0041885225405696724,0.0037097212272427793,-0.005034473356424485,0.014166798148637083,-0.02204285201687295,-0.0042994592301416334,0.009151902659640054,-0.0071431466769491525,0.006123490147123434,-0.025726830774002618,0.015493416843948893,0.015510205844824432,0.001409583955938265,0.10893181033155042,0.01840820356384687,0.003636814718137371,0.0031742694342069555,-0.0005477377057537813,0.00832465835799101
2020-02-06,0.0010581773156630447,-0.008913782859450547,0.017816476631579148,0.030508825065089784,0.025218066370343406,-0.013254903094431003,0.003904940205941454,0.030749190853917918,0.0076465717151714685,0.006883632511406335,-0.0038965654952484163,-0.0018053236469341982,0.004637511934132865,0.0,-0.016825003542208727,-0.013397936161820168,-0.009320952157913842,0.005762993729014676,-0.0027411097926710593,-0.00609715847053216,0.008052527166035883,0.007194538319437838,0.0042133509990698315,0.01874839417172769,0.006420372509553074,0.03520915716074757,0.010322499826922016,-0.02666664531692231,-0.00847909657349899,0.004483723481595314,-0.016056310802155305,-0.0015429856240455342,0.005779222362921388
2020-02-07,0.012685096044838362,0.0010233389187792596,0.015197692654330908,-0.002582376451709889,-0.013441961891608956,-0.00737298916627771,0.02834121661947231,0.03111714306034008,0.0033726510879499294,0.013340183750951695,0.0019358014237380594,0.0016463271112614475,-0.009508900480700189,9.917286753369225e-06,0.007713835853793594,-0.0007023732298558905,-0.012514829470234967,-0.014116366866488317,-0.007099529351183964,0.002631526681109664,-0.005816658800986252,0.0321427123758109,0.018648208633136987,-0.012960031665626093,-0.01656582528138184,-0.004348623353702785,0.00034824829232626975,-0.02935421421402873,0.0038529003933565065,0.008254952590863729,0.012467074133754696,0.0015453701079057858,0.001231238495829734
2020-02-10,0.020876806977726536,0.005810459185062955,-0.009423307588657726,0.014491985920953798,-0.0013903652675605338,-0.012108211460441498,-0.033504454135781625,0.0014382041995852912,0.007002800970792311,-0.0046079780864031195,-0.0015296594549957243,-0.00030062698402844035,-0.004660303429855794,-9.917188401709076e-06,-0.00527463090381175,-0.01335528511237094,0.009830237709869794,-0.010546558458375932,-0.011309960940976138,-0.009529896373311586,-0.0021842481782060608,-0.018166148204324828,-0.02791779797945637,-0.019958066743727687,0.001360091969915711,-0.00639516203752899,-0.02437309557055589,-0.02707381986622448,0.011888215949167336,-0.013099560356329198,-0.013960856469569793,-0.012981304849234765,-0.012502593294199449
2020-02-11,0.00327198565060538,0.004600167837199187,0.011941882798486292,0.005845318530210308,-0.00816773531210524,-0.00916684581866234,0.0027956781226865512,0.02774126327284976,-0.003616163153166041,0.009506358643164736,0.0002418520267486457,-0.003080127520494247,0.010862404654304214,9.917286753369225e-06,0.0004524470421487514,0.009736392465077293,0.004882235317537065,0.001244718276681045,0.02043402117119575,-0.010824127763490954,0.0030490139823518003,0.029515370822554177,0.005649846272618442,0.015541200614327177,0.011946276426271885,0.01836722868625973,-0.0041637665107022714,0.005032587124773613,-0.00395466267842548,0.007742830652096577,0.010738231718937286,0.011939992662460375,0.0014529184793543592
2020-02-12,0.017937167900165862,0.008306145327485304,0.007067133769684819,0.004074261927176082,0.009919635098883495,-0.01299377069206542,0.005296849918954294,-0.011691241462387425,-0.001675080228984105,0.005649400586378084,0.0067710393442894645,0.05003158171851063,0.017693397134338262,0.0,0.00969564956994251,0.0021166262228902166,0.022325679984426694,0.008081494608558781,0.0013577775711628437,0.018787670084023267,0.0069368617964054025,-0.00042778382918362556,-0.0009364351161549322,-0.0007915040631343295,0.012080449049910014,-0.012794755207782615,-0.009437376843386525,0.007069273719063629,0.00805705857412864,0.001890375996309368,-0.001337782518802011,-0.002843376619216631,0.013264229838767294
2020-02-13,0.007008437882503937,-0.01037655023624906,-0.009864351184459164,0.00558850811246181,0.0006486957905416091,-0.012111605671394576,-0.0138656874293146,0.016024207018736414,0.005313267626521068,-0.002687084832129094,-0.006084918660230532,0.010197272718574624,-0.015110141921785725,-9.917188401709076e-06,0.014339738860820628,-0.005397650404690202,-0.014636504191553046,-0.0038927183050908587,-0.005430677348770119,0.007025514982425429,0.0008514637996190899,-0.014126745816727793,-0.012652204477592854,0.006337513762025848,0.0026185265593343665,0.02264220830141661,0.010492265767165332,-0.008482061855931589,0.009766143365046442,0.007912403270539103,0.022931354062437626,-0.0007297472942515704,-0.002863509316859747
2020-02-14,0.018691524068500165,0.0016009904093754468,-0.015111077408649365,-0.002836132433621019,0.04639307762111122,0.015884929742550735,-0.01715411279739021,-0.004337151567541442,-0.0027817047759690627,0.015021551985183734,-0.017762164369162226,-0.012415516571853913,0.008872385534894445,0.0,-0.007320946196603506,-0.019820769799503535,-0.005237319456995793,0.0022440803449110813,-0.013026288948304154,-0.0033967305620931088,-0.007115221556313833,-0.021276664473944495,-0.01945878076905283,-0.0338494406285178,0.009123933977909005,-0.024584064809541117,-0.0009549566439036594,-0.0023597478489421064,-0.003535564359195331,0.007427576783431755,-0.0035820608496338613,-0.0036289205352391107,-0.0034872595403315776
2020-02-17,-0.014249360377725728,0.002317356757694178,0.0025797979215111955,-0.0010664862124080132,-0.00026561029232041733,-0.031063212920015126,-0.039485116462634084,0.003913301981134154,0.0022315713935787684,-0.01319024172009442,-0.0018043318773467432,-0.0010863205075289928,-0.007694963377013475,0.0,0.0038145741570074776,-0.01396245773524174,0.006038227637642057,-0.011542967706658303,-0.001019671652929488,0.0141838277739188,-0.004206329057354408,-0.021295412010177373,-0.03243001422957181,-0.0027159206375736433,-0.00628534936646441,-0.01628042289088094,-0.017206036356554266,0.0,0.008721527215834968,-0.0010791430785527245,0.017472625251608198,0.0034955946888080014,0.003705249497052421
2020-02-18,-0.012079192223357627,-0.009434361964693716,-0.006432691891432807,-0.0039044344175621637,-0.029388226660973404,0.019711989941042063,0.023830906967163612,0.009467155919801185,0.005844672493431791,-0.01043316209407541,-0.003203980675403839,-0.008079575979756282,-0.0007384981258311551,0.0,0.010387080896309575,-0.00463863851601265,-5.9080083995133315e-05,0.004803860817237604,-0.018192360449988176,-0.011128096728432846,-0.0039111390356931786,-0.006346262265710667,-0.0065031200511895815,0.007625191453845881,-0.007339764131867765,0.010661873413095213,0.0006120224178256528,-0.04435251384819838,0.005673309668538629,0.006660745393378686,-0.0038371515195453343,0.005809144304072866,0.0010254542820167245
2020-02-19,0.018240223781172515,0.01140232444693412,0.010086413837031571,0.025231170128731994,-0.008846404383298423,0.010196466815112437,0.034332025531981,0.004872871817269919,0.015771989608485804,-0.002141183573005412,0.011497745298665984,0.0258458357707676,0.006651742307295816,9.917286753369225e-06,0.0035101969695794377,0.013980861946136125,0.005972726703350029,-0.0038481432578740815,-0.003612929874873716,0.02323831607091109,0.00981624026973571,0.022353998440742595,0.02416907712183436,0.013513620811274718,0.024805805363683264,0.008817757832345174,-0.012480007965795403,-0.02196787698924152,-0.008755181648794852,0.00250370069434247,0.01418753772576542,-0.0005809794611800756,0.014546213772803407
2020-02-20,0.018307072749583098,-0.022627034302290516,0.004385676409933259,0.0004920570410571479,0.00404871980866317,-0.007990818615489004,0.009001651375278641,-0.0075485772946831675,0.0029964754316240683,0.003796713701012644,-0.008229925632665336,-0.019152360046337247,0.004038169907053524,0.0,-0.004309957127250241,0.0036284355739808483,-0.008906077503949006,-0.000624201211474662,0.00014797052330828286,-0.01462911749108986,-0.0017885973566303948,-0.006247230969391615,0.010816176422934642,0.009333312442223018,-0.011869924605999005,0.022787498080987012,0.003469200202520506,0.0028471730694012987,-0.01800731076732298,-0.013438238566987337,-0.00507666034265386,-0.01006009777491279,-0.007673717278438796
2020-02-24,-0.044075056610585195,-0.012647655045841422,-0.025325802819812337,-0.01567484071913583,-0.02877576316055186,-0.015050268841803938,-0.025090668279092343,-0.004102488323982412,0.04780016705100287,-0.021215266580994263,-0.005874762353168861,-0.014722449116284952,-0.031352863650767726,-9.917188401709076e-06,-0.0014431038375791738,-0.02145095900993399,-0.004567057316725465,-0.016320563927268217,-0.04250031380762587,-0.012228136415771362,-0.02048922749230553,-0.014818090612034318,-0.046206386818043454,-0.0166446285456332,-0.027591787902251474,-0.014344652824435422,-0.017533117132789044,-0.0495268200133987,-0.019218357481988302,-0.011451074391657046,-0.03246777730110617,-0.007474970929664426,-0.006104955849808191
2020-02-25,-0.0032355932961808387,0.003930743222654298,0.004548866763398829,0.004579627549307963,0.010096224250762509,-0.017001977099306953,0.0014298171149871308,-0.013266885384414895,-0.02954907076826696,-0.02133923732443388,-0.007975432204885169,0.008328929872148505,0.0020761136891485066,0.0,0.0032041703687226697,-0.005911292489999442,-0.001459858168322281,-0.014011266208746376,-0.008631652825627278,0.0026472550992069355,-0.003101940735146469,0.0036462823552241286,-0.005099353307582044,0.0002687601066233558,-0.019758473935088894,0.011921352480086078,-0.022495996296145404,-0.004978413716541286,0.019287829739650153,0.0024384529501615404,-0.015469972738709759,-0.011604163157151848,-0.00040950981905085726
2020-02-26,-0.01481032238379687,0.0003012079900122089,0.0008919901969310917,-0.003305071579308261,0.0013078173882337119,-0.017405693665696442,-0.007424492534050753,0.012334641213792574,0.0021368011215048277,0.001974516586507491,-0.0008747440099845516,0.001163932554788305,-0.01365472490811237,0.0,-0.019601785182027265,-0.01585711933111089,-0.005549580212352079,-0.02487806244538804,-0.028014376941968955,-0.008568127604704268,-0.010371752515922927,-0.009082718146924185,-0.017939325735666367,-0.0016118117249874775,-0.01722677451871546,0.004283984990568257,-0.03651310273989783,-0.03569040724101569,-0.01509646357170924,-0.012954384022395349,-0.003967943732964718,-0.0005754466131333569,-0.017206074421090456
2020-02-27,-0.03562615313067685,0.009388797847446284,0.008842856627126139,-0.010436567008693554,-0.008023090546273814,-0.010583755385894622,0.0017262805611293341,0.0067456921431019445,-0.003731326970692228,-0.0180776512207117,0.00016668299566235945,0.008384971025660715,-0.01594437122662762,0.0,-0.006259644612578552,-0.005287205175317666,0.009750974314967298,-0.0006606274336397044,0.00881330451327167,0.0014531485269793087,-0.0032247784821551884,-0.0004582591641779654,-0.025574284505850864,0.0032285115635375394,-0.004130753078272931,-0.019043229194431688,0.03682938965391136,0.004842580512735228,-0.00852319920741007,-0.002834576756735152,0.01816586121393926,-0.0045722322474133215,-0.034597762940085874
2020-02-28,-0.06619678055802336,-0.024867165074788367,-0.052388352251945824,-0.061756842061617245,-0.015329623225468936,-0.0398603215107356,-0.032739834507064414,-0.02299962265799338,-0.0002675798808096097,-0.06753327138192833,-0.018174959990026163,-0.035566342540094054,-0.03512164535804618,0.0021681956457728635,-0.059330475158201224,0.0,-0.03708215714642871,-0.018837619470290723,-0.0010651254606866,-0.029814690719517256,-0.03518277657388347,-0.02292538723247939,-0.014997392210800986,-0.02654871718674634,-0.04155097053393797,-0.05886014929612626,-0.04015436960951979,-0.1122203518688093,-0.05003563642092557,-0.08002207813008388,-0.01831138006638311,-0.023613579886218483,-0.04382555756812567
